0	0	0	0	19930163.5	1.37%	0	0	0		-0.07	0	7.94	000892		0	0	CNY	7.94		0.0		1970-01-01	-0.04	SZ	7.21	1	2823740470.8	355634820	0		8.01	16.7	0			0		0	0	0	0	0				0	8.01	100	25087.35	7.9	7.73	7788984955.62	已收盘		0	0	欢瑞世纪	2.7102	7.99		67.65%	0	2.93	29.3843	29.3843	0.13	-0.87	10.533			F				8.81		SZ000892	0.01	Thu Oct 19 15:04:03 +0800 2017	980980473		0.71%	11	1493007249361			2508735	18512556	0.54		0.0	2017-10-19
0	0	0	0	35486536.0	4.77%	0	0	0		-0.38	0	8.21	000893		0	0	CNY	8.21		0.0		1970-01-01	-0.03	SZ	7.73	1	3291015026.29	400854449	0		8.61	16.56	0		3	0		0	0	0	0	0				0	8.59	100	42477.0	8.2	7.6	6214175863.12	已收盘		0	0	东凌国际	5.6559	8.54		22.58%	0	1.45	318.3344	318.3344	-0.48	-4.42	3.2276			F				9.45		SZ000893	0.01	Thu Oct 19 15:04:03 +0800 2017	756903272		1.06%	11	1499565602461			4247700	14260020	0.98		0.0	2017-10-19
0	0	0	0	643596763.15	4.39%	0	0	0		0.69	0	25.52	000895		0	0	CNY	25.52		2.1		1970-01-01	0.58	SZ	22.35	1	84191082118.9	3299023594	0		25.75	25.75	0		3	0		0	0	0	0	0				0	24.83	100	253328.29	24.66	18.8	84204727407.7	已收盘		0	0	双汇发展	3.6923	24.85		52.2%	0	6.91	19.1155	20.253	0.0	2.78	1.6743			T				27.31		SZ000895	0.01	Thu Oct 19 15:04:03 +0800 2017	3299558284		0.77%	11	1499565602463			25332829	11445673	1.83		8.23	2017-10-19
0	0	0	0	34469698.2	2.40%	0	0	0		-0.08	0	4.08	000897		0	0	CNY	4.08		0.0		1970-01-01	-0.02	SZ	3.74	1	6598243964.64	1617216658	0		4.17	7.0	0		3	0		0	0	0	0	0				0	4.16	100	83916.42	4.07	4.07	6598470710.64	已收盘		0	0	津滨发展	0.7794	4.16		-20.33%	0	5.23	140.2252	140.2252	0.0	-1.92	11.9624			T				4.58		SZ000897	0.01	Thu Oct 19 15:04:03 +0800 2017	1617272233		0.52%	11	1493007249370			8391642	40194361	1.12		0.0	2017-10-19
0	0	0	0	152446104.83	1.40%	0	0	0		-0.07	0	6.37	000898		0	0	CNY	6.37		0.07		1970-01-01	0.25	SZ	5.8	1	39169095665.7	6148994610	0		6.42	8.16	0		3	0		0	0	0	0	0			00347	0	6.44	100	239093.49	6.33	4.39	46085725985.4	已收盘		0	0	鞍钢股份	6.3905	6.4		27.74%	0	1.0	28.5184	14.6817	0.0	-1.09	0.6445			T				7.08		SZ000898	0.01	Thu Oct 19 15:04:03 +0800 2017	7234807847		0.39%	11	1493007249373			23909349	25288289	0.52		1.1	2017-10-19
0	0	0	0	39425899.02	3.89%	0	0	0		-0.2	0	7.26	000899		0	0	CNY	7.26		0.3		1970-01-01	0.09	SZ	6.71	1	4694791029.06	646665431	0		7.49	11.42	0			0		0	0	0	0	0				0	7.46	100	54122.21	7.2	6.99	7083420537.6	已收盘		0	0	赣能股份	4.6685	7.46		16.48%	0	1.56	18.7275	33.113	0.14	-2.68	3.0815			T				8.21		SZ000899	0.01	Thu Oct 19 15:04:03 +0800 2017	975677760		0.84%	11	1493007249375			5412221	13990039	0.7		4.13	2017-10-19
0	0	0	0	51218711.96	1.31%	0	0	0		-0.06	0	6.04	000900		0	0	CNY	6.04		0.05		1970-01-01	0.4	SZ	5.49	1	9153881417.24	1515543281	0		6.1	6.6	0		3	0		0	0	0	0	0				0	6.1	100	84707.34	6.02	5.14	9167683137.36	已收盘		0	0	现代投资	5.2097	6.08		13.51%	0	1.16	11.1572	10.3453	0.17	-0.98	0.8983			T				6.71		SZ000900	0.01	Thu Oct 19 15:04:03 +0800 2017	1517828334		0.56%	11	1508155208131			8470734	17523394	1.54		0.83	2017-10-19
0	0	0	0	175369797.24	5.00%	0	0	0		-1.18	0	28.22	000901		0	0	CNY	28.22		0.0		1970-01-01	0.17	SZ	26.46	1	9132675488.4	323624220	0		29.56	38.97	0		3	0		0	0	0	0	0				0	29.4	100	61085.16	28.09	23.44	11554974717.4	已收盘		0	0	航天科技	9.0429	29.4		-8.12%	0	3.12	112.5773	78.8515	-0.14	-4.01	2.0013			T				32.34		SZ000901	0.01	Thu Oct 19 15:04:03 +0800 2017	409460479		1.89%	11	1493007249381			6108516	0	0.69		0.0	2017-10-19
0	0	0	0	51769128.0	1.57%	0	0	0		0.01	0	10.21	000902		0	0	CNY	10.21		0.15		1970-01-01	0.33	SZ	9.18	1	11567559019.6	1132963665	0		10.33	11.97	0		3	0		0	0	0	0	0				0	10.2	100	50436.2	10.17	7.74	13319244050.9	已收盘		0	0	新洋丰	4.158	10.23		40.56%	0	2.46	23.654	25.313	-0.1	0.1	1.5965			T				11.22		SZ000902	0.01	Thu Oct 19 15:04:03 +0800 2017	1304529290		0.45%	11	1493007249384			5043620	8046987	0.84		1.47	2017-10-19
0	0	0	0	39878811.54	1.01%	0	0	0		-0.02	0	3.96	000903		0	0	CNY	3.96		0.08		1970-01-01	0.1	SZ	3.58	1	6261562050.48	1581202538	0		3.99	5.26	0		3	0		0	0	0	0	0				0	3.98	100	100635.42	3.95	3.88	6959847066.48	已收盘		0	0	云内动力	2.593	3.98		14.42%	0	1.53	31.0855	24.7717	0.25	-0.5	1.3825			F				4.38		SZ000903	0.01	Thu Oct 19 15:04:03 +0800 2017	1757537138		0.64%	11	1493007249387			10063542	18316197	0.98		2.02	2017-10-19
