,ticker,tradeDate,PE,PB,PS,PCF
0,002406,2017-10-09,33.3258,2.0949,3.7278,21.6345
0,002407,2017-10-09,44.3302,6.2325,5.3516,67.5615
0,002408,2017-10-09,31.6494,3.5793,2.6149,37.2924
0,002409,2017-10-09,90.6009,4.6541,7.1559,107.6243
0,002410,2017-10-09,49.2394,8.1576,10.4305,50.0721
0,002411,2017-10-09,44.5786,4.77,11.4005,25.7025
0,002412,2017-10-09,58.115,4.375,6.1283,34.1348
0,002413,2017-10-09,114.0295,3.6787,19.4529,-47.7115
0,002414,2017-10-09,162.345,4.0071,15.5209,-4766.0568
0,002415,2017-10-09,36.5808,12.3326,8.2786,76.5594
0,002416,2017-10-09,44.9923,2.1783,0.2329,69.6766
0,002417,2017-10-09,-131.0572,10.7155,14.0785,15.2234
0,002418,2017-10-09,70.4217,4.9012,3.4846,-12.8257
0,002419,2017-10-09,20.8657,2.2541,0.7228,8.9007
0,002420,2017-10-09,65.7978,1.7254,0.4478,-52.9113
0,002421,2017-10-09,45.2652,4.7089,5.177,148.6746
0,002422,2017-10-09,56.1784,2.196,2.7143,17.1142
0,002423,2017-10-09,-159.5288,4.2034,8.0206,-76.8181
0,002424,2017-10-09,50.3123,8.0724,10.5041,108.4044
0,002425,2017-10-09,37.4736,2.2085,13.2302,56.6645
0,002426,2017-10-09,77.0198,3.0365,1.9176,-238.9925
0,002427,2017-10-09,47.6763,4.6194,3.1267,92.2983
0,002428,2017-10-09,-124.5847,5.4066,31.9425,110.8673
0,002429,2017-10-09,33.9084,2.04,2.0061,-263.2583
0,002430,2017-10-09,-91.0684,3.3492,2.0623,15.1738
0,002431,2017-10-09,99.1067,2.8608,3.305,181.5203
0,002432,2017-10-09,456.5686,3.2194,8.2967,-126.6502
0,002433,2017-10-09,26.8295,1.537,2.2228,39.408
0,002434,2017-10-09,28.3068,2.8699,3.4402,35.3953
0,002435,2017-10-09,36.7904,1.7401,3.8227,14.6645
0,002436,2017-10-09,42.2891,4.1192,3.0298,32.661
0,002437,2017-10-09,25.6908,3.6743,5.1678,17.3945
0,002438,2017-10-09,71.4702,2.2538,6.028,57.9026
0,002439,2017-10-09,76.7649,7.4171,9.7342,137.7855
0,002440,2017-10-09,18.0047,2.2238,2.7684,15.1551
0,002441,2017-10-09,35.6174,1.9051,0.9196,-54.1146
0,002442,2017-10-09,75.4002,5.4347,2.6806,37.5759
0,002443,2017-10-09,99.8897,2.4033,1.5976,-28.7329
0,002444,2017-10-09,26.2158,2.8689,4.4896,24.9763
0,002445,2017-10-09,38.9089,2.9324,7.8577,67.9661
0,002446,2017-10-09,88.104,4.3986,10.0136,70.035
0,002447,2017-10-09,27.382,3.2318,10.2727,16.6941
0,002448,2017-10-09,26.7487,2.8584,4.7804,26.9777
0,002449,2017-10-09,36.5422,3.111,3.1026,14.233
0,002450,2017-10-09,33.1898,4.565,7.0786,53.029
0,002451,2017-10-09,515.0943,20.6437,27.7516,-527.1687
0,002452,2017-10-09,30.7906,2.8985,2.677,36.3388
0,002453,2017-10-09,-14.2388,5.0517,3.3942,-19.2929
0,002454,2017-10-09,26.5883,2.1879,1.7929,43.0972
0,002455,2017-10-09,56.8734,7.1274,2.8187,32.3776
0,002456,2017-10-09,60.2511,6.8295,1.8968,-97.6064
0,002457,2017-10-09,-240.1582,3.0523,5.9592,33.3557
0,002458,2017-10-09,48.4249,5.9639,7.3988,33.4983
0,002459,2017-10-09,259.3002,4.1609,18.1284,-107.1888
0,002460,2017-10-09,80.5517,23.6386,20.4484,1256.9908
0,002461,2017-10-09,94.4142,1.6914,3.5543,12.1034
0,002462,2017-10-09,35.0842,4.2027,0.7074,-83.1588
0,002463,2017-10-09,41.4552,2.4842,2.0628,40.9337
0,002464,2017-10-09,36.2383,6.3351,22.2767,32.7962
0,002465,2017-10-09,56.9027,3.3807,6.4337,-148.3909
0,002466,2017-10-09,41.6287,12.7522,15.2423,34.5406
0,002467,2017-10-09,-20.4287,4.6164,10.1021,70.9266
0,002468,2017-10-09,28.5233,6.618,3.6243,21.6649
0,002469,2017-10-09,238.9882,3.3231,6.8194,-198.55
0,002470,2017-10-09,25.0353,2.7311,1.2526,16.1283
0,002471,2017-10-09,71.1573,3.8695,1.1242,-97.6582
0,002472,2017-10-09,34.1895,2.4509,3.576,30.2203
0,002473,2017-10-09,-72.8236,7.4056,25.9477,60.8259
0,002474,2017-10-09,236.2081,4.9144,9.4707,114.6608
0,002475,2017-10-09,45.7575,5.5039,3.8027,54.5975
0,002476,2017-10-09,-95.1401,4.9168,7.1056,110.3758
0,002477,2017-10-09,15.9407,2.4836,2.4121,13.5976
0,002478,2017-10-09,42.1079,1.8235,1.8273,69.7025
0,002479,2017-10-09,29.2947,3.417,3.0297,23.9977
0,002480,2017-10-09,-492.9137,2.2885,4.1508,-46.262
0,002481,2017-10-09,243.4877,3.1775,4.6559,35.2203
0,002482,2017-10-09,30.8935,2.2504,1.2346,18.5194
0,002483,2017-10-09,62.5408,1.7933,2.0688,13.8919
0,002484,2017-10-09,51.6878,3.0425,6.5025,42.1418
0,002485,2017-10-09,-184.7465,4.0687,11.3164,151.7445
0,002486,2017-10-09,290.9989,6.6446,7.43,45.2143
0,002487,2017-10-09,100.3384,1.8875,3.4653,-41.9461
0,002488,2017-10-09,-53.8334,2.1237,3.4073,-30.7284
0,002489,2017-10-09,166.8803,4.1535,3.3048,73.6987
0,002490,2017-10-09,-8.792,2.21,2.0359,15.8271
0,002491,2017-10-09,32.5872,4.2411,4.4418,37.8197
0,002492,2017-10-09,65.6928,3.04,16.7715,27.6165
0,002493,2017-10-09,16.5992,2.8371,0.6129,24.7118
0,002494,2017-10-09,279.0399,2.4336,9.0059,26.6347
0,002495,2017-10-09,162.2252,3.7351,14.6523,56.6461
0,002496,2017-10-09,26.7269,2.2532,0.8163,-40.8214
0,002497,2017-10-09,99.0579,7.2792,9.4638,95.0572
0,002498,2017-10-09,32.2689,2.7716,2.7836,-46.9081
0,002499,2017-10-09,96.8018,6.0423,4.7481,-11.3016
0,002500,2017-10-09,61.7904,2.6379,9.2165,11.929
0,002501,2017-10-09,22.613,1.695,4.5828,22.9707
0,002502,2017-10-09,21.2623,2.3851,9.243,55.7344
0,002503,2017-10-09,38.9583,3.8568,1.9804,-20.0
0,002504,2017-10-09,42.506,7.1193,2.7767,-23.6113
0,002505,2017-10-09,219.8887,3.0851,1.3668,-33.171
0,002506,2017-10-09,-112.7704,5.2926,1.8889,-7.7337
0,002507,2017-10-09,38.5991,7.1737,9.2554,25.6018
0,002508,2017-10-09,30.3649,9.5498,6.4874,27.9418
0,002509,2017-10-09,49.6661,5.3638,8.5633,-35.1951
0,002510,2017-10-09,53.2205,3.5217,3.971,131.8598
0,002511,2017-10-09,34.4569,3.7872,2.5755,14.8257
0,002512,2017-10-09,134.9593,7.5784,6.3138,2687.6399
0,002513,2017-10-09,39.5158,1.6057,2.5211,10.2641
0,002514,2017-10-09,-97.8363,5.3715,9.5603,102.545
0,002515,2017-10-09,450.3506,6.6945,35.7074,-1324.7984
0,002516,2017-10-09,24.8432,2.195,3.5753,15.3558
0,002517,2017-10-09,30.5775,7.0056,9.5253,41.6317
0,002518,2017-10-09,32.2263,5.2525,5.1331,40.6652
0,002519,2017-10-09,38.8528,2.6524,5.7133,91.4488
0,002520,2017-10-09,109.1306,3.3718,6.5992,88.2518
0,002521,2017-10-09,32.3897,1.535,1.6407,205.841
0,002522,2017-10-09,131.4926,7.0856,21.3436,147.1589
0,002523,2017-10-09,54.4961,3.2902,4.8098,149.9854
0,002524,2017-10-09,-1212.8538,4.8075,7.0157,30.3121
0,002526,2017-10-09,89.7441,2.4246,4.5393,23.4511
0,002527,2017-10-09,39.2417,2.5614,2.1253,217.8576
0,002528,2017-10-09,-18.1379,2.2961,2.7535,-149.9052
0,002529,2017-10-09,709.0782,3.3235,17.7962,-33.1837
0,002530,2017-10-09,130.2061,4.0684,23.468,77.9266
0,002531,2017-10-09,25.4854,2.3936,4.2971,79.5447
0,002532,2017-10-09,28.3896,2.9717,2.8902,21.7133
0,002533,2017-10-09,27.7612,2.0363,1.3226,39.3684
0,002534,2017-10-09,27.4527,3.1885,2.5799,22.9091
0,002535,2017-10-09,173.4786,1.5242,3.3414,-67.4607
0,002536,2017-10-09,34.6299,2.7436,2.2222,51.8009
0,002537,2017-10-09,39.7675,2.0945,4.263,-305.3489
0,002538,2017-10-09,30.7221,1.962,2.6332,17.9058
0,002539,2017-10-09,75.0077,2.6232,1.2028,12.7981
0,002540,2017-10-09,25.2686,2.5132,2.4544,-51.6184
0,002541,2017-10-09,36.5889,1.5292,1.5382,-38.6106
0,002542,2017-10-09,74.4858,5.7877,8.2754,-147.603
0,002543,2017-10-09,20.6528,3.0405,1.5167,13.5312
0,002544,2017-10-09,107.9598,9.0014,4.0855,66.1631
0,002545,2017-10-09,91.6724,2.0048,7.7075,84.6783
0,002546,2017-10-09,58.4494,1.8601,9.9503,30.9716
0,002547,2017-10-09,86.582,3.3391,3.6876,121.936
0,002548,2017-10-09,31.2405,2.6297,1.4141,25.429
0,002549,2017-10-09,171.2039,5.5457,15.0697,49.5506
0,002550,2017-10-09,34.8924,3.2831,8.4553,129.4451
0,002551,2017-10-09,52.1597,3.625,3.1184,17.4795
0,002552,2017-10-09,-23.5814,4.9916,18.0592,51.8126
0,002553,2017-10-09,50.7052,5.8086,10.7837,49.101
0,002554,2017-10-09,53.2475,2.7203,4.3612,20.5262
0,002555,2017-10-09,33.6131,7.7568,8.1755,28.5372
0,002556,2017-10-09,56.9058,2.6581,0.5181,-18.169
0,002557,2017-10-09,22.7617,2.5891,2.1674,54.7004
0,002558,2017-10-09,67.8484,10.8494,32.1074,50.9553
0,002559,2017-10-09,34.6315,2.6735,3.248,34.8286
0,002560,2017-10-09,70.5674,2.2938,2.0425,-66.543
0,002561,2017-10-09,24.1261,2.8015,2.6807,22.8553
0,002562,2017-10-09,41.0497,5.5987,8.6529,-475.2802
0,002563,2017-10-09,16.3359,2.4833,2.1078,18.3768
0,002564,2017-10-09,-40.0973,2.8833,0.975,-42.0004
0,002565,2017-10-09,66.0555,2.1581,2.3727,44.3457
0,002566,2017-10-09,197.163,1.9588,3.525,30.208
0,002567,2017-10-09,25.4555,2.3088,0.5405,23.0386
0,002568,2017-10-09,174.2117,7.8931,12.9177,176.2405
0,002569,2017-10-09,4336.1962,14.8909,21.4679,-1428.4608
0,002570,2017-10-09,-11.4877,4.2603,3.9927,-25.284
0,002571,2017-10-09,-881.3183,2.3266,4.1172,14.1895
0,002572,2017-10-09,46.371,9.1112,6.5752,27.1039
0,002573,2017-10-09,30.3471,6.2441,6.2242,223.3539
0,002574,2017-10-09,81.8236,1.5253,1.4504,92.0639
0,002575,2017-10-09,-480.935,5.9518,36.3096,79.2877
0,002576,2017-10-09,140.4031,4.6949,4.1452,703.2301
0,002577,2017-10-09,297.9496,5.1988,10.1456,517.8533
0,002578,2017-10-09,208.0528,3.3846,4.5047,-53.3408
0,002579,2017-10-09,156.7972,4.1282,4.0808,143.7911
0,002580,2017-10-09,74.3046,2.7206,2.0593,36.989
0,002581,2017-10-09,33.8724,5.6518,12.0253,102.4623
0,002582,2017-10-09,70.9337,2.0492,1.853,26.7908
0,002583,2017-10-09,77.8722,6.4152,7.5494,-53.1213
0,002584,2017-10-09,120.2449,5.5157,2.6989,284.6913
0,002585,2017-10-09,64.8281,1.2596,3.4491,91.2057
0,002586,2017-10-09,99.7563,2.5117,4.4072,112.3682
0,002587,2017-10-09,42.2302,4.7722,7.0098,62.5949
0,002588,2017-10-09,27.3915,2.2672,1.5429,42.6748
0,002589,2017-10-09,24.9012,3.0167,1.1576,-10.6243
0,002590,2017-10-09,56.1985,4.3954,3.4135,55.9649
0,002591,2017-10-09,1067.9781,3.1421,24.0733,108.8639
0,002592,2017-10-09,52.8498,3.6481,8.8971,73.7365
0,002593,2017-10-09,49.4165,2.1464,2.3274,-74.4785
0,002594,2017-10-09,43.55,4.0273,1.8989,-50.5861
0,002595,2017-10-09,22.1137,4.4429,5.6031,42.345
0,002596,2017-10-09,72.6806,4.7889,4.3501,-74.7599
0,002597,2017-10-09,15.7049,4.5997,2.8892,15.2698
0,002598,2017-10-09,59.9284,4.7501,6.3793,106.8516
0,002599,2017-10-09,89.5352,3.2673,4.7448,302.2166
0,002600,2017-10-09,61.484,3.6916,1.2655,-77.8466
0,002601,2017-10-09,22.7759,2.9913,4.868,26.8623
0,002602,2017-10-09,37.8993,6.4154,9.4674,60.5054
0,002603,2017-10-09,34.0608,2.8838,4.9206,100.2469
0,002604,2017-10-09,51.5203,2.2141,5.9676,35.5333
0,002605,2017-10-09,60.9491,3.3192,7.7982,81.8956
0,002606,2017-10-09,95.4438,9.8778,11.3363,137.6788
0,002607,2017-10-09,56.7933,2.285,0.6456,-15.286
0,002608,2017-10-09,25.5005,2.3357,2.1552,10.7434
0,002609,2017-10-09,53.3801,4.9686,12.5262,130.2596
0,002610,2017-10-09,78.5526,2.0637,2.9963,-81.8144
0,002611,2017-10-09,92.2156,2.3047,8.6784,74.6721
0,002612,2017-10-09,30.5067,2.1703,2.811,44.093
0,002613,2017-10-09,-326.4873,2.8756,4.7409,74.3747
0,002614,2017-10-09,33.9358,3.8151,2.5693,57.2032
0,002615,2017-10-09,25.2368,5.3221,2.6754,40.7245
0,002616,2017-10-09,52.1604,3.8192,4.0923,25.5614
0,002617,2017-10-09,60.6442,4.6989,4.9335,-19.3073
0,002618,2017-10-09,222.0397,3.5152,18.812,39.582
0,002619,2017-10-09,39.0583,2.9575,15.937,31.984
0,002620,2017-10-09,45.1789,2.4914,1.8708,-161.7543
0,002621,2017-10-09,900.0203,4.5134,60.6853,-2411.4013
0,002622,2017-10-09,364.7133,10.3892,82.9193,-179.3204
0,002623,2017-10-09,-815.3754,2.0117,3.0167,11.1194
0,002624,2017-10-09,30.0346,5.5848,5.7275,32.4694
0,002625,2017-10-09,485.9861,6.1515,112.0127,519.7914
0,002626,2017-10-09,29.8857,4.3837,5.4155,23.5916
0,002627,2017-10-09,44.721,2.7588,1.2997,23.6549
0,002628,2017-10-09,137.1285,2.2801,3.4384,11.2916
0,002629,2017-10-09,75.5086,5.0906,1.9732,-86.022
0,002630,2017-10-09,47.1929,2.5366,2.1083,-14.745
0,002631,2017-10-09,49.8672,6.4878,7.5004,36.8701
0,002632,2017-10-09,75.3685,4.3365,10.5273,72.3875
0,002633,2017-10-09,-132.8761,4.181,14.6104,64.3853
0,002634,2017-10-09,84.0956,5.2599,8.4838,31.0746
0,002635,2017-10-09,73.9469,11.4271,16.2379,67.5704
0,002636,2017-10-09,23.8458,6.3304,3.6403,19.3186
0,002637,2017-10-09,32.5776,2.5135,0.8625,-12.146
0,002638,2017-10-09,-32.3304,2.3951,9.7996,146.0429
0,002639,2017-10-09,175.1089,3.1951,8.3347,-126.1517
0,002640,2017-10-09,61.9083,7.5769,3.1931,-47.9871
0,002641,2017-10-09,38.6184,2.351,1.4494,11.1978
0,002642,2017-10-09,64.4465,3.2577,8.1976,102.3186
0,002643,2017-10-09,34.5532,3.0602,5.3984,26.3381
0,002644,2017-10-09,76.7874,3.772,12.3531,126.9786
0,002645,2017-10-09,56.4657,2.4781,3.4589,29.2483
0,002646,2017-10-09,47.6875,3.2819,5.9563,72.711
0,002647,2017-10-09,88.1651,13.5685,27.2846,-29.331
0,002648,2017-10-09,22.3503,4.627,2.4212,20.5717
0,002649,2017-10-09,50.6531,2.9946,2.7699,38.1099
0,002650,2017-10-09,44.4277,3.2815,3.5392,37.5544
0,002651,2017-10-09,88.2463,4.9652,18.4412,73.2947
0,002652,2017-10-09,42.2531,5.9573,1.7833,-96.0547
0,002653,2017-10-09,38.9596,7.2207,8.574,41.7131
0,002654,2017-10-09,48.6412,2.988,3.3476,49.1361
0,002655,2017-10-09,225.9659,5.2195,4.5028,107.199
0,002656,2017-10-09,-62.0559,4.4953,11.3589,-183.795
0,002657,2017-10-09,56.7558,3.5823,7.9718,36.9734
0,002658,2017-10-09,45.7566,5.2946,8.82,55.3879
0,002659,2017-10-09,-62.979,3.2909,19.6415,-23.4165
0,002660,2017-10-09,-831.8692,3.8777,2.1391,33.6182
0,002661,2017-10-09,34.9378,2.3643,2.2289,-46.747
0,002662,2017-10-09,21.4795,2.7824,2.4963,17.8538
0,002663,2017-10-09,77.8153,2.1245,3.0335,-117.9363
0,002664,2017-10-09,49.3281,6.6567,5.8085,80.784
0,002665,2017-10-09,129.665,7.047,16.0392,1944.051
0,002666,2017-10-09,35.3214,1.6521,1.7569,-147.1272
0,002667,2017-10-09,-4977.2502,3.2564,20.2308,58.6176
0,002668,2017-10-09,39.8581,3.9501,2.195,-92.5831
0,002669,2017-10-09,94.1834,4.1442,12.3624,111.7076
0,002670,2017-10-09,53.0901,2.5014,12.7634,-6.3387
0,002671,2017-10-09,-110.8691,2.0872,6.0501,-814.8801
0,002672,2017-10-09,26.2064,4.0262,5.0369,18.8971
0,002673,2017-10-09,56.4886,3.185,17.5494,-23.3225
0,002674,2017-10-09,47.2625,1.5757,1.4966,-505.9081
0,002675,2017-10-09,59.7683,3.1562,6.4478,84.042
0,002676,2017-10-09,718.1538,10.5411,7.8727,-101.7712
0,002677,2017-10-09,45.3435,10.0727,13.3937,32.426
0,002678,2017-10-09,78.7697,6.1884,7.5207,48.049
0,002679,2017-10-09,137.0601,4.4143,26.257,-104.2622
0,002680,2017-10-09,26.0544,4.1261,10.8898,31.5202
0,002681,2017-10-09,49.9076,6.6914,8.6471,80.9435
0,002682,2017-10-09,60.5616,1.9079,1.6523,-22.458
0,002683,2017-10-09,46.7721,2.2288,1.7463,18.9249
0,002684,2017-10-09,93.8331,4.1893,3.9846,-12.9894
0,002685,2017-10-09,238.2106,6.1574,2.5434,-122.0723
0,002686,2017-10-09,45.5175,3.9613,4.8441,63.4972
0,002687,2017-10-09,44.2633,2.7616,3.9414,15.2109
0,002688,2017-10-09,33.9923,3.3844,3.464,21.7457
0,002689,2017-10-09,88.4119,4.2539,5.1631,-10766.8404
0,002690,2017-10-09,37.4309,6.3188,12.7496,27.4871
0,002691,2017-10-09,818.8006,6.5251,22.0396,521.0991
0,002692,2017-10-09,118.6788,4.8707,3.0013,38.2011
0,002693,2017-10-09,-7.4568,5.0903,17.2798,-49.9724
0,002694,2017-10-09,344.1694,13.2798,7.8552,711.6186
0,002695,2017-10-09,84.3247,6.1197,7.7467,42.32
0,002696,2017-10-09,78.674,4.6281,2.2646,-494.1177
0,002697,2017-10-09,58.0052,3.6228,1.2209,22.5838
0,002698,2017-10-09,64.7215,4.3487,11.74,-864.7295
0,002699,2017-10-09,70.6528,4.9665,21.3321,157.503
0,002700,2017-10-09,58.8256,4.9159,13.4405,99.5524
0,002701,2017-10-09,16.1948,2.806,2.0664,11.8086
0,002702,2017-10-09,-256.1145,4.5393,3.8883,-107.7461
0,002703,2017-10-09,151.8283,6.5926,8.4861,130.9625
0,002705,2017-10-09,23.1329,3.1698,1.4361,13.2947
0,002706,2017-10-09,32.9032,4.1748,4.7483,23.3433
0,002707,2017-10-09,45.42,5.6126,0.9969,24.1804
0,002708,2017-10-09,94.5968,2.7892,3.0858,45.0526
0,002709,2017-10-09,47.2635,10.3182,9.1221,106.3289
0,002711,2017-10-09,37.6592,7.8389,2.9093,-63.2887
0,002712,2017-10-09,32.349,2.896,1.8554,19.741
0,002713,2017-10-09,32.1748,6.7581,1.7109,10.7129
0,002714,2017-10-09,17.9605,4.8289,5.8259,31.9428
0,002715,2017-10-09,187.5568,6.5896,9.7595,51.0141
0,002716,2017-10-09,60.2197,3.2098,1.2613,-73.6009
0,002717,2017-10-09,34.3401,4.3295,3.8646,-23.1233
0,002718,2017-10-09,38.3338,4.8337,8.8031,19.1498
0,002719,2017-10-09,198.501,3.0893,6.1043,95.3335
0,002721,2017-10-09,60.0133,4.1818,0.8744,-4.2887
0,002722,2017-10-09,54.514,3.9653,3.5427,-86.9165
0,002723,2017-10-09,411.1986,6.1495,4.3676,32.9092
0,002724,2017-10-09,60.8916,4.7242,7.6317,65.6372
0,002725,2017-10-09,82.9516,3.1864,4.0678,115.3471
0,002726,2017-10-09,36.2321,4.5564,1.4538,28.6344
0,002727,2017-10-09,28.6176,4.0958,1.5373,244.0374
0,002728,2017-10-09,38.1081,4.3318,5.898,39.0719
0,002729,2017-10-09,143.7942,10.2506,25.5189,101.0889
0,002730,2017-10-09,110.1812,5.4024,6.8298,85.0806
0,002731,2017-10-09,37.8668,2.9426,1.6846,5.9241
0,002732,2017-10-09,45.0528,5.9642,4.5031,38.8564
0,002733,2017-10-09,58.3545,3.1987,2.6655,36.5543
0,002734,2017-10-09,33.9025,2.7936,3.5137,41.35
0,002735,2017-10-09,74.4259,6.6031,6.1944,975.1494
0,002736,2017-10-09,25.802,2.5591,9.3764,-9.5003
0,002737,2017-10-09,29.6952,3.5854,2.5766,18.5982
0,002738,2017-10-09,99.198,8.6642,12.1999,-127.7029
0,002739,2017-10-09,42.1743,5.4853,5.0496,35.2508
0,002740,2017-10-09,45.8907,2.2968,1.9983,-27.7096
0,002741,2017-10-09,83.6193,7.9759,5.8185,207.1854
0,002742,2017-10-09,39.8325,5.2345,4.6627,19.4119
0,002743,2017-10-09,95.762,2.3985,1.7549,-7.2714
0,002745,2017-10-09,41.7207,4.7834,3.7061,29.9505
0,002746,2017-10-09,26.1138,2.621,2.4588,11.2006
0,002747,2017-10-09,140.4251,8.4367,14.2155,-139.6532
0,002748,2017-10-09,24.4627,4.0495,3.8677,64.3438
0,002749,2017-10-09,32.6674,6.5939,7.9298,29.2579
0,002750,2017-10-09,56.6265,7.2039,17.4176,57.3788
0,002751,2017-10-09,333.574,12.9884,8.8105,64.4273
0,002752,2017-10-09,56.1237,5.1389,4.2488,87.9263
0,002753,2017-10-09,33.2987,5.0681,3.4072,-158.5232
0,002755,2017-10-09,278.8012,6.0601,11.5352,-42.3035
0,002756,2017-10-09,35.2739,3.1864,2.8006,136.5917
0,002757,2017-10-09,45.6761,5.0206,6.6226,39.6808
0,002758,2017-10-09,64.2347,4.9874,2.1216,-66.8667
0,002759,2017-10-09,69.878,3.7345,17.2068,148.8804
0,002760,2017-10-09,-287.9597,5.3924,8.2996,-109.9312
0,002761,2017-10-09,247.6401,6.964,6.7458,87.9015
0,002762,2017-10-09,58.9641,4.884,11.0236,41.1145
0,002763,2017-10-09,28.6266,4.0206,3.3083,15.1613
0,002765,2017-10-09,39.4914,4.6855,4.3181,133.8423
0,002766,2017-10-09,86.4039,4.7893,7.6744,285.5765
0,002767,2017-10-09,87.8428,5.566,12.9054,78.0982
0,002768,2017-10-09,41.1958,7.3501,4.1401,-53.6015
0,002769,2017-10-09,40.7498,5.4751,1.6247,-9.4717
0,002770,2017-10-09,58.5714,3.9124,6.3513,26.1942
0,002771,2017-10-09,64.0444,7.0593,5.1718,96.1386
0,002772,2017-10-09,33.069,2.0781,7.6126,22.6665
0,002773,2017-10-09,64.0228,11.5062,12.8678,34.35
0,002774,2017-10-09,50.5604,4.5202,5.5085,106.4221
0,002775,2017-10-09,29.4693,4.0612,2.5556,1018.0429
0,002776,2017-10-09,46.4796,2.8892,8.2221,291.9934
0,002777,2017-10-09,70.8465,13.2902,10.5853,62.2992
0,002778,2017-10-09,74.3366,4.0326,4.2233,57.1055
0,002779,2017-10-09,94.6183,4.7657,6.9894,73.9326
0,002780,2017-10-09,104.5705,7.7355,8.0942,-781.2549
0,002781,2017-10-09,56.0033,3.8914,1.9594,-53.3047
0,002782,2017-10-09,162.6915,10.2401,10.0151,333.8574
0,002783,2017-10-09,40.0645,3.6814,4.3176,33.6283
0,002785,2017-10-09,146.8117,5.485,3.894,162.1124
0,002786,2017-10-09,63.0428,4.9613,1.876,37.6224
0,002787,2017-10-09,48.247,4.7355,4.0031,115.4197
0,002788,2017-10-09,34.9434,3.0918,0.6021,-279.0316
0,002789,2017-10-09,44.3703,3.4461,1.5097,-17.2187
0,002790,2017-10-09,28.0922,3.6704,5.8869,27.5748
0,002791,2017-10-09,29.0675,2.9792,2.5995,83.9934
0,002792,2017-10-09,51.4832,5.0402,7.3984,57.3828
0,002793,2017-10-09,35.6316,5.713,5.4886,58.7432
0,002795,2017-10-09,73.9166,7.8456,9.5335,220.95
0,002796,2017-10-09,69.6491,6.0123,5.3472,46.9706
0,002797,2017-10-09,85.4858,5.1144,21.4874,-18.9949
0,002798,2017-10-09,71.7844,7.0476,8.9517,78.4304
0,002799,2017-10-09,147.7709,6.8746,8.3805,126.7489
0,002800,2017-10-09,67.4067,6.4867,3.2416,-1054.8192
0,002801,2017-10-09,49.7257,6.868,10.5544,51.438
0,002802,2017-10-09,60.5989,6.9966,11.5934,85.3148
0,002803,2017-10-09,97.4875,9.8195,6.3355,-82.6924
0,002805,2017-10-09,164.817,6.7254,13.5864,1016.088
0,002806,2017-10-09,146.9797,9.8512,8.8102,278.6483
0,002807,2017-10-09,22.948,2.0317,7.173,1.3678
0,002808,2017-10-09,78.765,6.1474,10.8222,76.5315
0,002809,2017-10-09,67.4854,5.3785,9.2519,483.5538
0,002810,2017-10-09,52.9078,4.2041,4.5401,141.5197
0,002811,2017-10-09,69.1562,4.2253,3.2757,-25.8495
0,002812,2017-10-09,107.8361,10.8817,14.1699,108.6307
0,002813,2017-10-09,166.1622,7.972,6.8749,-33.9902
0,002815,2017-10-09,36.5315,6.7934,5.3688,26.758
0,002816,2017-10-09,118.2748,6.047,8.671,-76.4522
0,002817,2017-10-09,67.4355,4.9129,10.9481,105.2102
0,002818,2017-10-09,27.7198,4.264,13.5957,18.558
0,002819,2017-10-09,138.4652,8.3314,5.0174,-411.6124
0,002820,2017-10-09,44.7712,4.1382,8.7813,52.3221
0,002821,2017-10-09,50.9883,8.0179,12.4228,43.5479
0,002822,2017-10-09,41.7295,3.4279,2.3133,-17.4958
0,002823,2017-10-09,34.6455,4.7615,4.0705,45.5125
0,002824,2017-10-09,57.8876,5.9705,5.3418,70.6017
0,002825,2017-10-09,63.6232,5.9423,5.7193,40.1403
0,002826,2017-10-09,78.6367,7.2481,9.2838,70.161
0,002827,2017-10-09,38.3102,6.332,9.7482,34.5292
0,002828,2017-10-09,48.7541,3.8877,6.9444,42.8436
0,002829,2017-10-09,83.1939,8.6513,21.3763,-157.6816
0,002830,2017-10-09,67.3681,6.2457,4.948,23.6329
0,002831,2017-10-09,27.935,5.9237,4.2131,31.9795
0,002832,2017-10-09,37.5751,4.1135,5.9679,44.0762
0,002833,2017-10-09,41.1326,10.2397,12.5377,40.3534
0,002835,2017-10-09,58.4596,5.2966,6.5664,90.7775
0,002836,2017-10-09,89.5789,11.8107,17.9155,93.0536
0,002837,2017-10-09,63.5307,7.6425,8.0683,-118.7861
0,002838,2017-10-09,59.5175,6.3337,5.5955,-1057.7204
0,002839,2017-10-09,35.1299,3.119,10.1749,7.9206
0,002840,2017-10-09,45.4402,4.6678,1.1421,24.5794
0,002841,2017-10-09,42.8621,13.9511,3.6367,97.6203
0,002842,2017-10-09,90.8534,7.2809,6.8979,-4939.7617
0,002843,2017-10-09,73.9851,5.6129,11.7727,40.8252
0,002845,2017-10-09,54.3688,9.1947,2.3256,-27.9202
0,002846,2017-10-09,68.5218,7.1912,9.8672,78.6828
0,002847,2017-10-09,56.4123,7.9459,6.2897,38.2235
0,002848,2017-10-09,114.2035,4.6846,4.6593,-51.8417
0,002849,2017-10-09,65.406,6.6872,8.3809,368.9837
0,002850,2017-10-09,53.6791,5.7425,8.0184,197.3357
0,002851,2017-10-09,67.1018,6.1731,5.9418,207.5239
0,002852,2017-10-09,44.6989,4.1365,2.6417,-18.713
0,002853,2017-10-09,72.7716,9.0097,10.5759,75.9518
0,002855,2017-10-09,57.2944,3.2544,2.4253,-40.0951
